0.3,15.0,1014.5312,96.51948,9.955655,1.1214269,0.7973634,0.6967022,0.5201924,0.40215525,0.30482787,0.23724961,0.16311765,0.09991629,0.07907459,0.09849075,0.09721358,0.10077618,0.10356207,0.10226108,5934.239,-4100.825,-2766.505,1222.6194,-3949.0764,-779.13245,3821.9922,5585.057,-1619.4341,3169.6077,1218.7511,-465.6641,-235.78001,4871.6265,482.69296
0.3,15.0,998.24316,101.93961,10.074839,1.0954403,0.79164547,0.6692082,0.50361544,0.39637932,0.3117353,0.22567004,0.15716957,0.101507954,0.08042761,0.10005548,0.09849562,0.10479533,0.10355986,0.10210206,5853.1313,-4087.0017,-2779.321,1226.4933,-3892.9072,-705.25104,3788.4028,5566.692,-1598.2616,3180.614,1211.0642,-511.48563,-268.212,4878.6553,517.4571
0.3,15.0,1029.9178,103.04257,9.767931,1.132788,0.82140845,0.669169,0.51325154,0.3891224,0.31114355,0.23267528,0.16519293,0.09982938,0.077508375,0.09981234,0.09891516,0.09853045,0.10045742,0.09970186,6019.9126,-4086.2903,-2677.0908,1160.2212,-3883.492,-815.7285,3819.851,5665.04,-1616.3064,3208.0496,1164.6663,-429.18707,-244.05135,4575.6094,520.7543
0.3,15.0,984.91644,97.85681,9.827268,1.0996621,0.80976015,0.6595869,0.50967264,0.40630385,0.3092007,0.22534704,0.15795898,0.10233668,0.078728504,0.09982388,0.09995299,0.098472506,0.10008051,0.09838572,6013.5747,-4095.0864,-2709.108,1176.5753,-3879.06,-821.8297,3811.5945,5651.495,-1613.6238,3200.841,1173.0294,-440.88,-243.94293,4641.903,510.5382
0.3,15.0,987.96906,96.43894,10.503751,1.1303414,0.7744252,0.6815375,0.51123744,0.39329788,0.31560883,0.23146896,0.1569655,0.099411175,0.07797016,0.09755501,0.09670814,0.099037334,0.098628856,0.100393996,5795.5273,-4099.3916,-2828.9783,1270.305,-3925.0828,-679.91516,3790.6252,5516.9517,-1600.9885,3147.8062,1236.4536,-542.5926,-243.24469,5053.4624,487.5087
0.3,15.0,1004.6822,102.893005,9.919546,1.1261061,0.8036021,0.66398597,0.50425553,0.41049397,0.30382517,0.23290275,0.15972325,0.10044572,0.07985003,0.10136659,0.0985947,0.099825114,0.09733523,0.102608964,5952.3726,-4101.0137,-2745.2993,1210.1858,-3915.3337,-786.369,3815.5374,5606.7695,-1614.5701,3179.382,1198.2139,-466.98242,-231.95741,4789.166,492.21466
0.3,15.0,997.73145,100.17159,9.852734,1.12319,0.79504323,0.6644479,0.5036146,0.4043798,0.30764085,0.23426284,0.15422006,0.10095542,0.077360734,0.09864716,0.09933772,0.10109987,0.102110416,0.09726835,5926.012,-4101.4956,-2750.8582,1218.0863,-3884.8257,-763.7872,3800.6384,5598.0444,-1607.1462,3178.2983,1190.601,-490.96518,-231.50401,4794.1763,493.58463
0.3,15.0,1000.12463,97.72418,10.071855,1.0741057,0.809722,0.66301024,0.5038768,0.3942633,0.31038758,0.23262265,0.16016766,0.09852709,0.080889225,0.10129009,0.101564944,0.10072831,0.10158077,0.09610522,6023.8584,-4086.52,-2697.19,1160.4468,-3872.185,-824.39966,3808.361,5664.233,-1612.3835,3218.1694,1168.89,-430.33554,-260.13483,4594.601,527.732
0.3,15.0,989.3808,98.57232,10.320548,1.0505414,0.82716316,0.66367626,0.5270613,0.40119407,0.31915087,0.22248532,0.16304736,0.09845942,0.08067483,0.09917373,0.10336427,0.09680962,0.098507784,0.09842554,6131.2207,-4073.0227,-2640.7585,1103.9585,-3866.4478,-894.20026,3820.3777,5729.053,-1622.0992,3251.124,1147.5547,-364.30508,-279.8381,4398.8555,553.78455
0.3,15.0,1008.6839,100.56142,9.913234,1.090522,0.7928201,0.6825402,0.51373583,0.40967324,0.31581748,0.23302847,0.16217548,0.10168458,0.07738023,0.10130876,0.09928911,0.10125444,0.10003904,0.10026805,5948.874,-4107.276,-2777.3274,1224.5164,-3940.2449,-797.21387,3818.7126,5593.7695,-1618.1504,3180.145,1216.2389,-467.5205,-233.73187,4868.5,483.6275
0.301,15.0,999.73926,99.84821,9.828437,1.0748479,0.8257343,0.6753149,0.52884394,0.4054747,0.3142899,0.23396923,0.1572293,0.097262874,0.078739636,0.09900295,0.10408753,0.09738317,0.09798523,0.10172416,6064.451,-4082.9932,-2661.347,1138.2566,-3827.4573,-847.5153,3797.6199,5693.301,-1611.3387,3238.5105,1139.0935,-422.99677,-252.45703,4471.47,534.31244
0.301,15.0,994.39966,97.0956,9.79133,1.1341219,0.80960727,0.6855738,0.49361947,0.41033864,0.31275418,0.22336696,0.16247544,0.10038105,0.07991478,0.10209417,0.103154585,0.096374005,0.099006675,0.10024253,6014.137,-4119.859,-2729.0186,1212.8627,-3904.465,-842.22797,3825.043,5629.4287,-1624.0325,3175.7395,1178.6389,-459.0039,-186.6871,4735.548,462.86606
0.301,15.0,1015.9831,103.31111,9.992645,1.0608273,0.81466377,0.6774301,0.50717896,0.39591432,0.30264035,0.24030276,0.16024642,0.10139526,0.08096149,0.1013452,0.102306284,0.1005235,0.09870751,0.09973256,5973.427,-4089.0544,-2716.841,1180.9998,-3841.0457,-791.1099,3786.7827,5638.324,-1603.615,3216.8894,1163.8414,-470.6275,-247.94072,4648.1714,523.3201
0.301,15.0,976.1054,97.96076,10.229658,1.0947155,0.79955804,0.67350966,0.47936612,0.40220264,0.3220859,0.23276985,0.15798767,0.098628804,0.07957264,0.10087237,0.10244603,0.09636975,0.10141758,0.101055816,5980.6655,-4131.255,-2770.8171,1239.93,-3900.6365,-834.27814,3816.2207,5611.326,-1620.132,3178.8794,1186.152,-489.7371,-172.19383,4823.654,456.97028
0.301,15.0,995.7741,100.30768,9.674508,1.1129632,0.81500936,0.6645993,0.5116961,0.4074796,0.30449343,0.23364206,0.15659389,0.10101988,0.07920358,0.10382028,0.10064235,0.09847118,0.09940804,0.10040784,5973.2783,-4084.0684,-2686.615,1170.173,-3805.8738,-773.03296,3779.0935,5646.067,-1597.8806,3208.3408,1145.8912,-475.59766,-253.3758,4574.806,526.2401
0.301,15.0,1017.31476,99.10597,9.418012,1.0792257,0.7738861,0.6557667,0.5046117,0.3960224,0.31665453,0.2247953,0.15508367,0.09828491,0.08199241,0.099567495,0.10034023,0.101662345,0.098713554,0.100997426,5793.075,-4106.506,-2854.9128,1277.3602,-3898.832,-683.97626,3775.4749,5517.6143,-1591.772,3155.1697,1236.2234,-557.2085,-256.2743,5073.6123,494.04916
