0.3,15.0,1014.5312,96.51948,9.955655,1.1214269,0.7973634,0.6967022,0.5201924,0.40215525,0.30482787,0.23724961,0.16311765,0.09991629,0.07907459,0.09849075,0.09721358,0.10077618,0.10356207,0.10226108,1554.2671,-1912.4191,3698.3333,1085.1792,2893.4321,3062.8647,-827.8984,294.27396,1814.6799,3593.5503,-2618.5825,2379.169,2296.694,-3507.6045,-2040.1946
0.3,15.0,998.24316,101.93961,10.074839,1.0954403,0.79164547,0.6692082,0.50361544,0.39637932,0.3117353,0.22567004,0.15716957,0.101507954,0.08042761,0.10005548,0.09849562,0.10479533,0.10355986,0.10210206,76.970634,-1611.4781,2427.24,1681.2261,2375.4746,3069.5186,-931.3083,677.8749,1529.5636,4986.795,-3233.2988,2382.33,3639.7866,-4634.467,-421.85342
0.3,15.0,1029.9178,103.04257,9.767931,1.132788,0.82140845,0.669169,0.51325154,0.3891224,0.31114355,0.23267528,0.16519293,0.09982938,0.077508375,0.09981234,0.09891516,0.09853045,0.10045742,0.09970186,543.9108,-1737.4236,2848.1865,1503.2571,2559.879,3114.725,-825.74115,598.0651,1645.9905,4509.68,-3041.531,2406.1477,3247.712,-4373.0444,-1033.006
0.3,15.0,984.91644,97.85681,9.827268,1.0996621,0.80976015,0.6595869,0.50967264,0.40630385,0.3092007,0.22534704,0.15795898,0.10233668,0.078728504,0.09982388,0.09995299,0.098472506,0.10008051,0.09838572,27.931246,-1505.22,2325.2185,1707.7366,2413.396,3146.0037,-988.8958,743.50397,1539.3832,5069.369,-3357.3577,2402.583,3769.8896,-4829.057,-441.82526
0.3,15.0,987.96906,96.43894,10.503751,1.1303414,0.7744252,0.6815375,0.51123744,0.39329788,0.31560883,0.23146896,0.1569655,0.099411175,0.07797016,0.09755501,0.09670814,0.099037334,0.098628856,0.100393996,418.31586,-1687.5576,2624.4116,1544.9766,2522.0957,3074.3916,-1003.3948,542.94965,1587.8348,4756.826,-3136.9888,2346.3574,3463.2197,-4418.7495,-665.37555
0.3,15.0,1004.6822,102.893005,9.919546,1.1261061,0.8036021,0.66398597,0.50425553,0.41049397,0.30382517,0.23290275,0.15972325,0.10044572,0.07985003,0.10136659,0.0985947,0.099825114,0.09733523,0.102608964,-50.66374,-1510.6606,2226.01,1722.972,2402.045,3108.311,-963.6033,727.91223,1499.7092,5129.7876,-3354.8135,2368.5713,3856.0347,-4865.1914,-249.3592
0.3,15.0,997.73145,100.17159,9.852734,1.12319,0.79504323,0.6644479,0.5036146,0.4043798,0.30764085,0.23426284,0.15422006,0.10095542,0.077360734,0.09864716,0.09933772,0.10109987,0.102110416,0.09726835,804.0139,-1697.5206,2946.199,1394.7682,2619.06,3091.3904,-931.28143,541.8875,1668.7996,4312.4097,-2931.8286,2354.6497,3048.3923,-4109.046,-1193.5133
0.3,15.0,1000.12463,97.72418,10.071855,1.0741057,0.809722,0.66301024,0.5038768,0.3942633,0.31038758,0.23262265,0.16016766,0.09852709,0.080889225,0.10129009,0.101564944,0.10072831,0.10158077,0.09610522,632.08923,-1698.01,3014.5386,1436.5254,2584.1216,3140.693,-908.6984,552.9235,1714.5989,4479.437,-3099.5916,2468.2537,3140.4053,-4296.573,-1253.8315
0.3,15.0,989.3808,98.57232,10.320548,1.0505414,0.82716316,0.66367626,0.5270613,0.40119407,0.31915087,0.22248532,0.16304736,0.09845942,0.08067483,0.09917373,0.10336427,0.09680962,0.098507784,0.09842554,-877.69446,-1277.0737,1669.8081,2083.9272,2128.0369,3147.0093,-1028.4878,981.5783,1353.0085,5976.493,-3811.3613,2490.069,4576.2065,-5671.2856,351.32562
0.3,15.0,1008.6839,100.56142,9.913234,1.090522,0.7928201,0.6825402,0.51373583,0.40967324,0.31581748,0.23302847,0.16217548,0.10168458,0.07738023,0.10130876,0.09928911,0.10125444,0.10003904,0.10026805,586.28864,-1730.1613,2794.22,1465.7045,2587.8237,3066.5854,-900.67975,575.3593,1634.497,4559.5386,-3052.4277,2358.6997,3244.031,-4273.5786,-958.9968
0.301,15.0,999.73926,99.84821,9.828437,1.0748479,0.8257343,0.6753149,0.52884394,0.4054747,0.3142899,0.23396923,0.1572293,0.097262874,0.078739636,0.09900295,0.10408753,0.09738317,0.09798523,0.10172416,-6.6834297,-1522.4146,2346.626,1713.6323,2391.1438,3131.7363,-908.6762,763.0091,1562.2504,5105.6294,-3391.9363,2448.4507,3795.4568,-4866.858,-557.43555
0.301,15.0,994.39966,97.0956,9.79133,1.1341219,0.80960727,0.6855738,0.49361947,0.41033864,0.31275418,0.22336696,0.16247544,0.10038105,0.07991478,0.10209417,0.103154585,0.096374005,0.099006675,0.10024253,-242.24757,-1431.0876,1988.3693,1770.1007,2363.446,3133.9927,-1014.81464,826.75104,1455.3589,5314.6646,-3468.3882,2334.7524,4104.044,-5062.242,-22.834335
0.301,15.0,1015.9831,103.31111,9.992645,1.0608273,0.81466377,0.6774301,0.50717896,0.39591432,0.30264035,0.24030276,0.16024642,0.10139526,0.08096149,0.1013452,0.102306284,0.1005235,0.09870751,0.09973256,226.03941,-1649.6748,2637.392,1574.2654,2485.5815,3102.7727,-893.597,658.7364,1599.8813,4818.877,-3232.3374,2447.6035,3556.5144,-4571.603,-776.10645
0.301,15.0,976.1054,97.96076,10.229658,1.0947155,0.79955804,0.67350966,0.47936612,0.40220264,0.3220859,0.23276985,0.15798767,0.098628804,0.07957264,0.10087237,0.10244603,0.09636975,0.10141758,0.101055816,-300.05267,-1395.9329,1979.3193,1768.2834,2346.8667,3149.7107,-1108.6343,836.75555,1467.3842,5378.249,-3499.4048,2354.5422,4187.2544,-5068.5894,-58.574196
0.301,15.0,995.7741,100.30768,9.674508,1.1129632,0.81500936,0.6645993,0.5116961,0.4074796,0.30449343,0.23364206,0.15659389,0.10101988,0.07920358,0.10382028,0.10064235,0.09847118,0.09940804,0.10040784,557.11914,-1657.9663,2877.1458,1477.5333,2605.8157,3148.5762,-905.70184,568.3787,1675.7241,4516.031,-3113.0386,2404.4895,3219.6997,-4374.862,-1070.0278
0.301,15.0,1017.31476,99.10597,9.418012,1.0792257,0.7738861,0.6557667,0.5046117,0.3960224,0.31665453,0.2247953,0.15508367,0.09828491,0.08199241,0.099567495,0.10034023,0.101662345,0.098713554,0.100997426,671.1552,-1751.988,2803.183,1411.3677,2501.693,3019.3953,-834.98083,547.40283,1666.8096,4404.9077,-2961.9805,2341.9868,3089.7798,-4041.2405,-974.77454
0.301,15.0,993.7792,98.867355,9.658507,1.1161784,0.7813479,0.6789293,0.49977186,0.3997203,0.2980582,0.23286447,0.15750991,0.09707159,0.081236675,0.102808,0.09672656,0.10051493,0.101283275,0.101356015,1683.4462,-1920.916,3819.059,992.81067,2926.3987,3046.5142,-829.2912,206.72589,1847.396,3389.3994,-2510.319,2333.1855,2118.1963,-3322.9019,-2084.5032
0.301,15.0,1002.2242,100.72607,9.788548,1.120532,0.7756478,0.66437626,0.5117743,0.3958317,0.31930116,0.23474394,0.15663214,0.097467326,0.077745035,0.09744315,0.100690395,0.098992765,0.09878693,0.09878893,650.0435,-1718.3065,2716.7778,1431.0939,2533.3254,3032.3228,-896.44965,564.9375,1627.2311,4478.83,-2955.3274,2309.531,3213.7166,-4145.388,-916.4115
0.301,15.0,993.7459,102.69154,9.402672,1.119946,0.7863345,0.66601574,0.49571303,0.4037034,0.31372753,0.23324199,0.16593465,0.09988228,0.080422536,0.10024491,0.10123115,0.09994682,0.100948066,0.09999665,467.54196,-1655.512,2536.3772,1465.2233,2531.8997,3053.3574,-875.19684,646.8657,1586.2681,4601.2144,-3027.2437,2296.8628,3378.1628,-4309.5713,-738.8389
0.301,15.0,1012.4475,101.64115,9.73161,1.1314961,0.8061602,0.66533786,0.49883863,0.40216076,0.3084061,0.21986063,0.16232218,0.09622078,0.08183807,0.09916418,0.101130016,0.099754825,0.0978253,0.09874271,-257.3837,-1459.3936,1972.7346,1807.489,2259.604,3076.0754,-912.9391,822.629,1437.6825,5313.0186,-3412.2373,2368.2961,4031.2695,-5020.3423,9.7550745
0.302,15.0,1003.5191,98.75884,9.905756,1.120994,0.7913461,0.69003683,0.49945948,0.3824775,0.30217135,0.22683021,0.15706846,0.101818375,0.08089194,0.10407571,0.09876044,0.096997835,0.10037237,0.10058125,769.4185,-1817.9086,3126.6384,1348.8173,2666.9373,3097.207,-900.0757,417.14423,1691.3678,4231.9746,-2929.272,2354.9338,3013.884,-4052.8848,-1144.2032
0.302,15.0,987.2989,100.232155,10.016378,1.1262951,0.79352915,0.6611667,0.5083634,0.39332956,0.31493732,0.23045279,0.1623638,0.09865477,0.078182265,0.098339394,0.10058669,0.09937244,0.094447955,0.09922969,-228.43372,-1518.708,1964.812,1790.2844,2296.5151,3065.0159,-946.62683,787.27423,1439.7969,5333.3726,-3391.7976,2342.107,4057.9536,-4986.1675,32.78883
0.302,15.0,993.09094,102.590004,10.02164,1.1037886,0.8043272,0.6553742,0.51840985,0.3857074,0.3064829,0.23407756,0.15987505,0.10069164,0.079351924,0.097805575,0.09864307,0.10530966,0.098556384,0.0974321,407.8339,-1725.5355,2712.6523,1574.4767,2455.9446,3059.7456,-823.2572,597.33624,1599.1871,4691.8765,-3087.191,2430.6118,3316.0366,-4420.6187,-844.77045
0.302,15.0,1037.6322,101.27377,9.946286,1.1423786,0.781779,0.67675656,0.4997434,0.38375667,0.3155337,0.23910879,0.15397501,0.09976844,0.0802267,0.099797495,0.0974179,0.10272742,0.0998645,0.099000886,1462.7864,-1976.4447,3589.7861,1133.9633,2787.7761,3001.237,-788.54266,299.43506,1777.482,3636.8464,-2567.1252,2339.1887,2355.0256,-3439.6128,-1850.1075
0.302,15.0,987.36505,100.7112,9.98891,1.125078,0.79123014,0.6849521,0.5003417,0.39080983,0.3076445,0.23345727,0.1602818,0.09977999,0.080318734,0.103166886,0.1027015,0.10017745,0.10211638,0.098312564,576.4127,-1727.7316,2868.9692,1422.2303,2588.3384,3083.9192,-903.4387,525.0294,1639.055,4474.0205,-3002.7458,2345.9832,3216.2993,-4238.387,-955.44244
0.302,15.0,1001.0887,102.05087,10.032492,1.093813,0.81058466,0.66910416,0.5259926,0.39943805,0.3087565,0.23279023,0.1667701,0.103106216,0.07592573,0.09729273,0.10261737,0.099478,0.09672375,0.09869917,-436.20792,-1456.6398,1820.7158,1872.9402,2240.4158,3063.5796,-948.55524,897.73834,1371.5294,5523.667,-3476.7642,2369.6025,4237.214,-5189.283,176.78163
0.302,15.0,1010.1258,100.03805,10.109607,1.1080517,0.8093058,0.6708913,0.5073797,0.38138273,0.31798178,0.2306094,0.16297436,0.10159405,0.07817156,0.10273966,0.097439826,0.09725906,0.10386095,0.10037107,680.02936,-1789.5586,3089.712,1420.7734,2622.405,3136.9114,-894.55676,503.9027,1695.6432,4368.3896,-3004.4604,2414.2869,3069.4944,-4210.3286,-1220.3597
